ProjectID,BuildingID,BedroomSize,MaxAllowableIncome,TotalUnits,MedianInitialLegalRent,HighInitialLegalRent,LowInitialLegalRent,MedianActualRent,HighActualRent,LowActualRent
53680,986184,1-BR,31%-40%,19,,,,,,
54360,979275,2-BR,31%-40%,1,,,,,,
54360,979272,2-BR,31%-40%,1,,,,,,
54360,979271,1-BR,31%-40%,1,,,,,,
54360,979271,2-BR,31%-40%,1,,,,,,
54360,979274,2-BR,31%-40%,1,,,,,,
54360,979267,2-BR,31%-40%,1,,,,,,
54360,979278,2-BR,31%-40%,1,,,,,,
54360,979262,2-BR,31%-40%,1,,,,,,
54360,979265,2-BR,31%-40%,1,,,,,,
54360,979268,2-BR,31%-40%,1,,,,,,
54360,979264,1-BR,31%-40%,1,,,,,,
54360,979264,2-BR,31%-40%,1,,,,,,
54360,979261,2-BR,31%-40%,1,,,,,,
54360,979259,3-BR,31%-40%,1,,,,,,
54360,979269,2-BR,31%-40%,1,,,,,,
54377,,1-BR,31%-40%,3,,,,667,667,667
54377,,2-BR,31%-40%,2,,,,810,810,810
54377,,3-BR,31%-40%,2,,,,929,929,929
54377,,STUDIO,31%-40%,2,,,,524,524,524
54842,969555,1-BR,31%-40%,1,,,,,,
54842,969555,2-BR,31%-40%,1,,,,,,
54842,969555,STUDIO,31%-40%,2,,,,,,
54909,971874,1-BR,31%-40%,4,589,589,589,589,589,589
54909,971874,2-BR,31%-40%,2,713,713,713,713,713,713
54909,971874,3-BR,31%-40%,1,817,817,817,817,817,817
54909,971874,STUDIO,31%-40%,2,548,548,548,548,548,548
54909,953939,1-BR,31%-40%,6,589,589,589,589,589,589
54909,953939,2-BR,31%-40%,5,713,713,713,713,713,713
54909,953939,3-BR,31%-40%,3,817,817,817,817,817,817
54909,953939,STUDIO,31%-40%,1,548,548,548,548,548,548
54909,972724,1-BR,31%-40%,5,589,589,589,589,589,589
54909,972724,2-BR,31%-40%,2,713,713,713,713,713,713
54909,972724,3-BR,31%-40%,2,817,817,817,817,817,817
54909,972724,STUDIO,31%-40%,3,548,548,548,548,548,548
54954,967023,1-BR,31%-40%,1,659,659,659,605,605,605
54954,967023,2-BR,31%-40%,1,801,801,801,736,736,736
54954,967023,3-BR,31%-40%,1,917,917,917,843,843,843
58860,208142,1-BR,Other,1,,,,,,
54954,967023,STUDIO,31%-40%,1,613,613,613,562,562,562
55249,972215,STUDIO,31%-40%,1,"1,254","1,254","1,254",215,215,215
55249,989851,1-BR,31%-40%,4,"1,317","1,317","1,317",640,640,640
55249,989851,2-BR,31%-40%,31,"1,530","1,530","1,530",775,775,775
55249,989851,3-BR,31%-40%,1,"1,967","1,967","1,967",890,890,890
55249,989851,STUDIO,31%-40%,14,"1,254","1,254","1,254",595,595,595
55263,966134,1-BR,31%-40%,5,,,,,,
55263,966134,2-BR,31%-40%,5,,,,,,
57533,355186,1-BR,31%-40%,45,,,,,,
57533,355186,2-BR,31%-40%,7,,,,,,
57533,355186,STUDIO,31%-40%,21,,,,,,
58235,104376,1-BR,31%-40%,3,,,,,,
58235,104376,STUDIO,31%-40%,6,,,,,,
58625,967648,1-BR,31%-40%,3,,,,,,
58625,967648,STUDIO,31%-40%,7,,,,,,
58666,968251,1-BR,31%-40%,7,,,,,,
58666,968251,2-BR,31%-40%,3,,,,,,
58666,968251,3-BR,31%-40%,1,,,,,,
58864,329139,1-BR,31%-40%,2,,,,465.5,561,370
58864,378231,2-BR,31%-40%,1,,,,528,528,528
58864,378230,2-BR,31%-40%,1,,,,,,
58864,366659,2-BR,31%-40%,2,,,,501.5,577,426
58966,991185,1-BR,31%-40%,5,"1,628","1,628","1,628","1,379","1,379","1,379"
58966,991185,STUDIO,31%-40%,12,"1,552","1,552","1,552","1,314","1,314","1,314"
58980,197971,STUDIO,31%-40%,1,"1,224","1,224","1,224",432,432,432
58980,197980,2-BR,31%-40%,1,"1,583","1,583","1,583",564,564,564
58980,197981,2-BR,31%-40%,1,"1,583","1,583","1,583",564,564,564
58980,197981,3-BR,31%-40%,1,"1,823","1,823","1,823",645,645,645
58980,197979,STUDIO,31%-40%,1,"1,224","1,224","1,224",432,432,432
58992,88707,2-BR,31%-40%,2,,,,,,
58992,88707,3-BR,31%-40%,4,,,,,,
58992,88707,4-BR,31%-40%,2,,,,,,
59031,208771,1-BR,31%-40%,1,,,,,,
59031,131213,2-BR,31%-40%,2,,,,,,
59031,208772,1-BR,31%-40%,2,,,,,,
59031,208772,2-BR,31%-40%,2,,,,,,
59031,208772,STUDIO,31%-40%,2,,,,,,
59031,355781,1-BR,31%-40%,5,,,,,,
59031,383808,1-BR,31%-40%,5,,,,,,
59031,383810,1-BR,31%-40%,4,,,,,,
59031,388137,1-BR,31%-40%,2,,,,,,
59031,388137,2-BR,31%-40%,3,,,,,,
59032,966928,1-BR,31%-40%,6,,,,558,558,558
59032,966928,2-BR,31%-40%,4,,,,676,676,676
59032,966928,3-BR,31%-40%,1,,,,775,775,775
59032,966928,STUDIO,31%-40%,3,,,,519,519,519
59388,972462,STUDIO,31%-40%,7,,,,,,
60249,971150,1-BR,31%-40%,29,640,640,640,589,589,589
60249,971150,2-BR,31%-40%,11,775,775,775,713,713,713
60249,971150,3-BR,31%-40%,8,888,888,888,817,817,817
60249,971150,STUDIO,31%-40%,4,596,596,596,548,548,548
60249,975072,1-BR,31%-40%,23,640,640,640,589,589,589
60249,975072,2-BR,31%-40%,9,775,775,775,713,713,713
60249,975072,3-BR,31%-40%,6,888,888,888,817,817,817
60249,975072,STUDIO,31%-40%,2,596,596,596,548,548,548
60425,973613,1-BR,31%-40%,2,,,,,,
60425,973613,2-BR,31%-40%,2,,,,,,
60431,839362,2-BR,31%-40%,32,,,,,,
60505,975132,1-BR,31%-40%,4,,,,"1,317","1,317",589
60505,975132,2-BR,31%-40%,1,,,,713,713,713
60505,975132,STUDIO,31%-40%,1,,,,"1,254","1,254","1,254"
60779,974205,1-BR,31%-40%,22,589,589,589,589,589,589
60779,974205,2-BR,31%-40%,9,713,713,713,713,713,713
60779,974205,3-BR,31%-40%,7,817,817,817,817,817,817
60779,974205,STUDIO,31%-40%,2,464,464,464,464,464,464
60810,972899,1-BR,31%-40%,3,640,640,640,589,589,589
60810,972899,2-BR,31%-40%,3,775,775,775,713,713,713
60810,972899,3-BR,31%-40%,1,888,888,888,817,817,817
60810,972899,STUDIO,31%-40%,1,505,505,505,464,464,464
61297,972782,1-BR,31%-40%,4,"1,002","1,360",644,590,590,590
61297,972782,2-BR,31%-40%,2,"1,212.5","1,642",783,718,718,718
61297,972782,3-BR,31%-40%,1,895,895,895,821,821,821
61297,972782,STUDIO,31%-40%,1,"1,078","1,078","1,078",462,462,462
61388,975509,1-BR,31%-40%,3,605,605,605,605,605,605
61388,975509,2-BR,31%-40%,3,736,736,736,736,736,736
61388,975509,3-BR,31%-40%,1,843,843,843,843,843,843
62962,975399,2-BR,Other,2,,,,,,
61388,975509,STUDIO,31%-40%,3,475,475,475,475,475,475
61405,976362,1-BR,31%-40%,3,,,,,,
61405,976362,2-BR,31%-40%,2,,,,,,
61405,976362,3-BR,31%-40%,1,,,,,,
61405,976362,STUDIO,31%-40%,2,,,,,,
61575,972764,1-BR,31%-40%,3,,,,590,590,590
61575,972764,2-BR,31%-40%,2,,,,718,718,718
61575,972764,3-BR,31%-40%,1,,,,821,821,821
61575,972764,STUDIO,31%-40%,1,,,,462,462,462
61608,985974,1-BR,31%-40%,4,"1,494","1,494","1,494",652,652,652
61608,985974,2-BR,31%-40%,1,"1,802","1,802","1,802",792,792,792
61608,985974,3-BR,31%-40%,2,"2,075","2,075","2,075",908,908,908
61608,985974,STUDIO,31%-40%,4,"1,184","1,184","1,184",511,511,511
61611,995887,1-BR,31%-40%,2,659,659,659,605,605,605
61611,995887,2-BR,31%-40%,1,801,801,801,736,736,736
61611,995887,3-BR,31%-40%,2,917,917,917,843,843,843
61611,995887,STUDIO,31%-40%,2,518,518,518,475,475,475
61611,995888,1-BR,31%-40%,1,659,659,659,605,605,605
61611,995888,STUDIO,31%-40%,2,518,518,518,475,475,475
61611,975413,1-BR,31%-40%,2,659,659,659,605,605,605
61611,975413,2-BR,31%-40%,1,801,801,801,736,736,736
61612,975696,1-BR,31%-40%,12,726,726,726,667,667,667
61612,975696,2-BR,31%-40%,4,881,881,881,810,810,810
61612,975696,3-BR,31%-40%,2,"1,011","1,011","1,011",929,929,929
61612,975696,STUDIO,31%-40%,2,571,571,571,524,524,524
61678,981992,1-BR,31%-40%,7,,,,,,
61678,981992,2-BR,31%-40%,2,,,,,,
61678,981992,3-BR,31%-40%,2,,,,,,
61678,981992,STUDIO,31%-40%,6,,,,,,
61728,975686,STUDIO,31%-40%,4,,,,600,600,600
61931,981672,1-BR,31%-40%,6,683,683,683,,,
61931,981672,STUDIO,31%-40%,24,537,537,537,,,
62109,987706,1-BR,31%-40%,10,,,,,,
62109,987706,2-BR,31%-40%,6,,,,,,
62109,987706,3-BR,31%-40%,4,,,,,,
62109,987706,STUDIO,31%-40%,7,,,,,,
62211,974227,1-BR,31%-40%,1,659,659,659,605,605,605
62211,974227,2-BR,31%-40%,1,801,801,801,736,736,736
62211,974228,1-BR,31%-40%,1,659,659,659,605,605,605
62211,974228,2-BR,31%-40%,1,801,801,801,736,736,736
62211,974228,STUDIO,31%-40%,1,518,518,518,475,475,475
62227,977442,1-BR,31%-40%,4,"1,419","1,419","1,419","1,009","1,009","1,009"
62227,977442,2-BR,31%-40%,5,"1,637","1,637","1,637","1,202","1,202","1,202"
62227,977442,3-BR,31%-40%,3,"2,102","2,102","2,102","1,403","1,403","1,403"
62289,976044,STUDIO,31%-40%,3,,,,,,
63036,983224,1-BR,31%-40%,6,,,,,,
63036,983224,STUDIO,31%-40%,2,,,,,,
63151,988458,1-BR,31%-40%,12,,,,,,
63151,988458,2-BR,31%-40%,12,,,,,,
63151,988458,3-BR,31%-40%,4,,,,,,
63151,988458,STUDIO,31%-40%,8,,,,,,
63154,975397,1-BR,31%-40%,5,,,,,,
63154,975397,2-BR,31%-40%,3,,,,,,
63154,975397,3-BR,31%-40%,2,,,,,,
63154,975397,STUDIO,31%-40%,3,,,,,,
63345,979242,1-BR,31%-40%,7,605,605,605,605,605,605
63345,979242,2-BR,31%-40%,2,736,736,736,736,736,736
63345,979242,3-BR,31%-40%,3,843,843,843,843,843,843
63345,979242,STUDIO,31%-40%,3,475,475,475,475,475,475
63760,977463,1-BR,31%-40%,1,659,659,659,605,605,605
63760,977463,2-BR,31%-40%,1,801,801,801,736,736,736
63760,977463,STUDIO,31%-40%,1,518,518,518,475,475,475
63769,976030,2-BR,31%-40%,9,"1,731","2,088","1,731","1,280","1,731","1,280"
63769,976030,3-BR,31%-40%,4,"2,662","2,662","2,206","2,206","2,206","1,472"
63771,984735,1-BR,31%-40%,9,,,,,,
63771,984735,2-BR,31%-40%,1,,,,,,
63771,984735,3-BR,31%-40%,2,,,,,,
63771,984735,STUDIO,31%-40%,4,,,,,,
63775,957258,1-BR,31%-40%,6,659,659,659,605,605,605
63775,957258,2-BR,31%-40%,4,801,801,801,736,736,736
63775,957258,3-BR,31%-40%,1,917,917,917,843,843,843
63775,957258,STUDIO,31%-40%,2,518,518,518,475,475,475
63777,985433,1-BR,31%-40%,4,,,,,,
63777,985433,2-BR,31%-40%,5,,,,,,
63777,985433,3-BR,31%-40%,1,,,,,,
63777,985433,STUDIO,31%-40%,1,,,,,,
63777,985431,1-BR,31%-40%,7,,,,,,
63777,985431,2-BR,31%-40%,9,,,,,,
63777,985431,3-BR,31%-40%,1,,,,,,
63777,985431,STUDIO,31%-40%,2,,,,,,
63777,985432,1-BR,31%-40%,6,,,,,,
63777,985432,2-BR,31%-40%,5,,,,,,
63777,985432,3-BR,31%-40%,2,,,,,,
63777,985432,STUDIO,31%-40%,1,,,,,,
63880,984611,1-BR,31%-40%,13,,,,667,667,471
63880,984611,2-BR,31%-40%,6,,,,810,810,810
63880,984611,3-BR,31%-40%,4,,,,929,929,929
63880,984611,STUDIO,31%-40%,2,,,,524,524,524
64027,988996,1-BR,31%-40%,13,"1,926","1,926",725,665,665,665
64027,988996,2-BR,31%-40%,8,"1,602.5","2,323",882,809,809,809
64027,988996,3-BR,31%-40%,3,"1,011","2,676","1,011",927,927,927
64027,988996,STUDIO,31%-40%,8,"1,532","1,532",571,522,522,522
64027,990498,2-BR,31%-40%,3,"2,323","2,323",882,809,809,809
64027,990498,STUDIO,31%-40%,2,"1,128.5","1,532",725,674,683,665
64406,989393,1-BR,31%-40%,22,,,,,,
64406,989393,2-BR,31%-40%,11,,,,,,
64406,989393,3-BR,31%-40%,8,,,,,,
64406,989393,STUDIO,31%-40%,9,,,,,,
65212,985707,1-BR,31%-40%,1,667,667,667,667,667,667
65212,985707,2-BR,31%-40%,1,810,810,810,810,810,810
65212,985707,3-BR,31%-40%,1,929,929,929,929,929,929
65212,985707,STUDIO,31%-40%,1,524,524,524,524,524,524
65213,977584,1-BR,31%-40%,15,,,,,,
65213,977584,2-BR,31%-40%,7,,,,,,
65213,977584,3-BR,31%-40%,6,,,,,,
65213,977584,STUDIO,31%-40%,9,,,,,,
65291,988140,2-BR,31%-40%,2,,,,,,
65291,988140,STUDIO,31%-40%,2,,,,,,
65291,988250,1-BR,31%-40%,10,,,,,,
65291,988250,2-BR,31%-40%,5,,,,,,
65291,988250,3-BR,31%-40%,2,,,,,,
65291,988250,STUDIO,31%-40%,4,,,,,,
65298,985028,1-BR,31%-40%,13,"1,599","1,599",515,456,456,456
65298,985028,2-BR,31%-40%,9,"1,831","1,831","1,831",557,557,557
65298,985028,3-BR,31%-40%,3,"2,324","2,324","2,324",637,637,637
65298,985028,STUDIO,31%-40%,3,"1,559","1,559","1,559",354,354,354
65357,94338,2-BR,31%-40%,8,,,,845.5,879,632
65357,74905,2-BR,31%-40%,6,,,,829,881,592
65357,74905,3-BR,31%-40%,2,,,,823.5,936,711
65357,59142,1-BR,31%-40%,4,,,,640,673,618
65357,59142,2-BR,31%-40%,3,,,,738,843,634
65357,115684,1-BR,31%-40%,1,,,,685,685,685
65357,115684,2-BR,31%-40%,17,,,,791,863,760
65357,115684,3-BR,31%-40%,7,,,,924,964,810
65357,115684,STUDIO,31%-40%,1,,,,622,622,622
65357,59140,1-BR,31%-40%,2,,,,715,722,708
65357,59140,2-BR,31%-40%,2,,,,762.5,801,724
65357,59140,3-BR,31%-40%,5,,,,952,971,772
65357,115683,2-BR,31%-40%,5,,,,825,836,802
65357,115683,3-BR,31%-40%,4,,,,909,937,894
65357,97492,2-BR,31%-40%,7,,,,793,856,693
63154,975397,3-BR,Other,1,,,,,,
65357,97492,3-BR,31%-40%,1,,,,812,812,812
65357,97493,1-BR,31%-40%,3,,,,729,729,702
65357,97493,2-BR,31%-40%,4,,,,845.5,876,808
65357,97493,3-BR,31%-40%,2,,,,967,967,967
65730,60471,2-BR,31%-40%,4,783,857,744,802.5,857,759
65730,60471,3-BR,31%-40%,2,926,970,882,938.5,970,907
65730,74440,3-BR,31%-40%,2,918.5,988,849,947,"1,028",866
65730,74440,4-BR,31%-40%,2,"1,038","1,119",957,"1,074.5","1,165",984
65730,97435,2-BR,31%-40%,2,856,895,817,873.5,913,834
65730,97435,4-BR,31%-40%,2,"1,159.5","1,212","1,107","1,182.5","1,236","1,129"
65730,97435,STUDIO,31%-40%,1,646,646,646,838,838,838
65730,60470,3-BR,31%-40%,2,884,926,842,884,926,842
65730,119101,1-BR,31%-40%,10,732,783,633,732,783,633
65730,119101,2-BR,31%-40%,4,832.5,931,738,900.5,"1,012",848
65730,97431,1-BR,31%-40%,4,764.5,779,755,799,937,755
65730,97431,2-BR,31%-40%,5,807,931,740,823,"1,117",740
66144,74463,2-BR,31%-40%,3,,,,,,
66144,74463,3-BR,31%-40%,2,,,,,,
66144,66001,2-BR,31%-40%,2,,,,,,
66144,66001,3-BR,31%-40%,4,,,,,,
66144,74464,1-BR,31%-40%,2,,,,,,
66144,74464,2-BR,31%-40%,2,,,,,,
66144,57059,2-BR,31%-40%,4,,,,,,
66144,57059,4-BR,31%-40%,1,,,,,,
66145,49240,1-BR,31%-40%,2,,,,,,
66145,49240,2-BR,31%-40%,3,,,,,,
66145,116556,2-BR,31%-40%,2,,,,,,
66145,116556,3-BR,31%-40%,1,,,,,,
66145,122023,2-BR,31%-40%,2,,,,,,
66145,116555,2-BR,31%-40%,2,,,,,,
66644,985451,1-BR,31%-40%,14,725,725,725,665,665,465
66644,985451,2-BR,31%-40%,6,882,882,882,689,809,569
66644,985451,3-BR,31%-40%,8,"1,011","1,011","1,011",927,927,465
66644,985451,STUDIO,31%-40%,2,571,571,571,522,522,522
66670,311117,2-BR,31%-40%,1,,,,,,
66769,984712,1-BR,31%-40%,6,667,810,667,,,
66769,984712,2-BR,31%-40%,4,810,810,810,,,
66769,984712,3-BR,31%-40%,2,929,929,929,,,
66769,984712,STUDIO,31%-40%,3,524,524,524,,,
66805,502,2-BR,31%-40%,1,,,,469,469,469
66858,982995,1-BR,31%-40%,15,,,,,,
66858,982995,2-BR,31%-40%,8,,,,,,
66858,982995,3-BR,31%-40%,3,,,,,,
66858,982995,STUDIO,31%-40%,7,,,,,,
66982,99126,2-BR,31%-40%,7,679,880,645,679,880,645
66982,88675,2-BR,31%-40%,1,,,,,,
66982,79308,1-BR,31%-40%,1,718,718,718,718,718,718
66982,79310,2-BR,31%-40%,1,,,,,,
66982,79310,3-BR,31%-40%,2,,,,,,
66982,99125,3-BR,31%-40%,4,932.5,"1,039",737,932.5,"1,039",737
66982,120955,2-BR,31%-40%,2,714.5,784,645,,,
66982,120955,3-BR,31%-40%,1,860,860,860,,,
66982,79317,2-BR,31%-40%,1,667,667,667,667,667,667
67129,986549,STUDIO,31%-40%,9,,,,522,522,522
67154,989040,1-BR,31%-40%,2,,,,,,
67154,989040,2-BR,31%-40%,4,,,,,,
67154,989040,3-BR,31%-40%,2,,,,,,
67287,986252,2-BR,31%-40%,2,,,,,,
67523,989049,1-BR,31%-40%,1,"1,559","1,559","1,559","1,401","1,401","1,401"
67523,989049,2-BR,31%-40%,6,"2,014","2,197","1,831","1,624","1,624","1,624"
67523,989049,3-BR,31%-40%,1,"2,475","2,475","2,475","2,088","2,088","2,088"
67523,989049,STUDIO,31%-40%,33,"1,870","1,870","1,559","1,337","1,337","1,337"
68211,989031,1-BR,31%-40%,20,,,,,,
68211,989031,2-BR,31%-40%,41,,,,,,
68211,989031,STUDIO,31%-40%,20,,,,,,
44249,927160,1-BR,31%-40%,2,907.5,915,900,548.5,553,544
44249,927160,2-BR,31%-40%,2,"1,086","1,086","1,086",664,664,664
44319,955283,1-BR,31%-40%,2,"1,377","1,377","1,377","1,377","1,377","1,377"
44319,955283,2-BR,31%-40%,2,"1,602","1,610","1,594","1,602","1,610","1,594"
44319,955283,3-BR,31%-40%,1,"2,051","2,051","2,051","2,051","2,051","2,051"
44319,927209,1-BR,31%-40%,1,592,592,592,543,543,543
44319,955280,1-BR,31%-40%,1,656,656,656,604,604,604
44319,955280,2-BR,31%-40%,3,"1,594","1,594","1,594","1,594","1,594","1,594"
44319,955279,1-BR,31%-40%,1,592,592,592,543,543,543
44348,950310,2-BR,31%-40%,3,732,732,732,671,671,671
46299,957262,STUDIO,31%-40%,18,,,,516,"1,264",513
49722,969838,3-BR,31%-40%,1,832,832,832,783,783,783
49722,948724,3-BR,31%-40%,1,816,816,816,764,764,764
49722,948722,3-BR,31%-40%,1,832,832,832,783,783,783
49938,947501,1-BR,31%-40%,2,"1,246","1,254","1,238",548.5,552,545
49938,947501,2-BR,31%-40%,5,"1,494","1,524","1,494",663,714,663
49938,947501,STUDIO,31%-40%,3,"1,154","1,154","1,154",506,506,506
50655,958176,1-BR,31%-40%,3,783,783,783,881,881,881
50655,958176,2-BR,31%-40%,2,939,939,939,"1,064","1,064","1,064"
50655,958176,3-BR,31%-40%,1,"1,085","1,085","1,085","1,223","1,223","1,223"
50655,958176,STUDIO,31%-40%,2,731,731,731,820,820,820
52467,921886,1-BR,31%-40%,6,410,"1,357",400,410,"1,357",400
52610,950310,2-BR,31%-40%,3,732,732,732,671,671,671
52722,975847,2-BR,31%-40%,1,"1,025","1,025","1,025","1,025","1,025","1,025"
52722,975847,3-BR,31%-40%,1,"1,015","1,015","1,015","1,015","1,015","1,015"
52782,958149,1-BR,31%-40%,7,746,746,616,676,676,558
57772,967356,STUDIO,31%-40%,1,"1,843","1,843","1,843","1,446","1,446","1,446"
59031,208771,1-BR,31%-40%,1,725,725,725,707,707,707
59031,131213,2-BR,31%-40%,2,"1,242","1,263","1,221",872,"1,233",511
59031,208772,1-BR,31%-40%,2,585.5,729,442,569,715,423
59031,208772,2-BR,31%-40%,2,773.5,858,689,727.5,785,670
59031,208772,STUDIO,31%-40%,2,548.5,714,383,533,683,383
59031,355781,1-BR,31%-40%,5,"3,329","3,396","3,138",642,"1,073",435
59031,383808,1-BR,31%-40%,3,"3,159","3,363","3,148","1,073","1,253",703
59031,383810,1-BR,31%-40%,6,"3,262","3,438","2,934","1,060","2,568",595
59031,388137,1-BR,31%-40%,3,"3,114","3,148","3,090",608,"1,253",463
59031,388137,2-BR,31%-40%,2,"2,795.5","3,180","2,411",636.5,675,598
59388,972462,1-BR,31%-40%,7,"1,871","1,871","1,871","1,502","1,502","1,502"
60249,971150,1-BR,31%-40%,33,589,589,589,589,589,589
60249,971150,2-BR,31%-40%,13,713,775,713,713,713,713
60249,971150,3-BR,31%-40%,10,817,817,817,817,817,817
60249,971150,STUDIO,31%-40%,4,548,548,548,548,548,548
60249,975072,1-BR,31%-40%,19,589,589,589,589,589,589
60249,975072,2-BR,31%-40%,7,713,713,713,713,713,713
60249,975072,3-BR,31%-40%,4,817,817,817,817,817,817
60249,975072,STUDIO,31%-40%,2,548,548,548,548,548,548
60505,975132,1-BR,31%-40%,4,"1,524","1,524",640,"1,524","1,524",590
60505,975132,2-BR,31%-40%,1,775,775,775,718,718,718
60505,975132,,31%-40%,1,"1,489","1,489","1,489","1,489","1,489","1,489"
65054,115524,1-BR,31%-40%,3,663,"1,016",468,663,"1,016",468
65054,115524,2-BR,31%-40%,1,557,557,557,570,570,570
66145,49240,1-BR,31%-40%,2,652.5,694,611,,,
66145,49240,2-BR,31%-40%,6,924.5,"1,144",735,,,
66145,116556,2-BR,31%-40%,1,891,891,891,,,
66145,116556,3-BR,31%-40%,3,"1,401","1,671","1,334",,,
66145,122024,1-BR,31%-40%,1,"1,465","1,465","1,465",,,
66145,122024,2-BR,31%-40%,4,"1,148.5","1,551",990,,,
66145,122024,3-BR,31%-40%,2,"1,292.5","1,489","1,096",,,
66145,122024,4-BR,31%-40%,2,"1,405.5","1,690","1,121",,,
66145,122023,2-BR,31%-40%,1,"1,156","1,156","1,156",,,
66145,116555,2-BR,31%-40%,5,"1,232","1,390",732,,,
67632,86433,1-BR,31%-40%,8,657,739,589,,,
67632,122199,1-BR,31%-40%,2,596,667,525,,,
67632,122199,3-BR,31%-40%,1,653,653,653,,,
51779,911614,1-BR,31%-40%,2,,,,532,532,532
51779,911614,STUDIO,31%-40%,1,,,,494,494,494
48726,943722,1-BR,41%-50%,41,,,,,,
48726,943722,2-BR,41%-50%,43,,,,,,
48726,943722,3-BR,41%-50%,7,,,,,,
48726,943722,STUDIO,41%-50%,33,,,,,,
49143,945536,1-BR,41%-50%,17,,,,,,
49143,945536,2-BR,41%-50%,20,,,,,,
49143,945536,3-BR,41%-50%,5,,,,,,
49143,945536,STUDIO,41%-50%,20,,,,,,
44218,987329,1-BR,41%-50%,2,,,,,,
44218,987329,2-BR,41%-50%,3,,,,,,
44218,987329,STUDIO,41%-50%,5,,,,,,
44258,928028,STUDIO,41%-50%,2,,,,696,696,696
44258,969720,1-BR,41%-50%,1,,,,748,748,748
44258,969720,STUDIO,41%-50%,2,,,,696,696,696
44258,927117,1-BR,41%-50%,3,,,,748,748,748
44258,927117,STUDIO,41%-50%,1,,,,696,696,696
44258,928029,1-BR,41%-50%,2,,,,748,748,748
44258,928029,STUDIO,41%-50%,1,,,,696,696,696
44280,928040,1-BR,41%-50%,9,769,769,769,720,720,720
44280,928040,2-BR,41%-50%,11,929,929,929,870,870,870
44280,928040,3-BR,41%-50%,2,"1,067","1,067","1,067","1,000","1,000","1,000"
44280,928040,STUDIO,41%-50%,1,716,716,716,670,670,670
44282,973906,1-BR,41%-50%,13,,,,,,
44282,973906,2-BR,41%-50%,8,,,,,,
44282,973906,STUDIO,41%-50%,11,,,,,,
44295,965149,1-BR,41%-50%,7,,,,,,
44295,965149,2-BR,41%-50%,1,,,,,,
44295,965149,3-BR,41%-50%,3,,,,,,
44295,965150,2-BR,41%-50%,6,,,,,,
44295,965150,3-BR,41%-50%,2,,,,,,
44303,927939,1-BR,41%-50%,46,,,,,,
44303,927939,STUDIO,41%-50%,4,,,,,,
44333,955937,1-BR,41%-50%,61,737,737,737,,,
44339,974382,1-BR,41%-50%,14,,,,,,
44339,974382,2-BR,41%-50%,36,,,,,,
44339,974382,3-BR,41%-50%,3,,,,,,
44339,974382,STUDIO,41%-50%,7,,,,,,
44350,928130,1-BR,41%-50%,19,,,,666,666,666
44353,939117,1-BR,41%-50%,15,,,,,,
44353,939117,2-BR,41%-50%,2,,,,,,
44353,939117,STUDIO,41%-50%,18,,,,,,
44369,927815,2-BR,41%-50%,4,"1,193","1,364","1,022","1,193","1,364","1,022"
44369,976936,2-BR,41%-50%,4,835,835,835,835,835,835
44369,976936,3-BR,41%-50%,4,"1,675","1,675","1,675","1,675","1,675","1,675"
44369,927816,1-BR,41%-50%,4,689,689,689,684,684,684
44369,927816,2-BR,41%-50%,2,"1,364","1,364","1,364","1,364","1,364","1,364"
44369,927816,STUDIO,41%-50%,1,640,640,640,640,640,640
44369,943963,1-BR,41%-50%,1,844,844,844,844,844,844
44409,927022,1-BR,41%-50%,6,720,720,720,,,
44409,927022,2-BR,41%-50%,5,870,870,870,,,
44409,927022,3-BR,41%-50%,2,"1,000","1,000","1,000",,,
44409,927022,STUDIO,41%-50%,3,670,670,670,,,
44602,927742,1-BR,41%-50%,53,,,,,,
44865,969852,STUDIO,41%-50%,13,,,,,,
45223,,STUDIO,41%-50%,9,,,,,,
45223,,1-BR,41%-50%,7,,,,,,
45223,,2-BR,41%-50%,12,,,,,,
45303,949086,1-BR,41%-50%,1,,,,,,
45303,949086,2-BR,41%-50%,6,,,,,,
45303,949086,3-BR,41%-50%,1,,,,,,
46143,976480,1-BR,41%-50%,2,619,769,469,720,720,720
46143,976480,2-BR,41%-50%,2,929,929,929,870,870,870
46143,958172,1-BR,41%-50%,5,769,769,769,720,720,720
46143,958172,2-BR,41%-50%,12,929,929,929,870,870,870
46143,958172,3-BR,41%-50%,3,"1,067","1,067","1,067","1,000","1,000","1,000"
47838,322622,2-BR,41%-50%,1,,,,727,727,727
47841,59988,1-BR,41%-50%,1,,,,"1,376","1,376","1,376"
47962,60640,2-BR,41%-50%,1,,,,840,840,840
47962,109771,1-BR,41%-50%,1,,,,428,428,428
47962,109771,2-BR,41%-50%,14,,,,488.5,840,428
48002,396127,1-BR,41%-50%,2,748,748,748,,,
48002,396127,3-BR,41%-50%,2,"1,039","1,039","1,039",,,
48002,302967,1-BR,41%-50%,2,748,748,748,,,
63734,927013,1-BR,Other,1,,,,,,
48002,302967,2-BR,41%-50%,1,907,907,907,,,
48002,302967,3-BR,41%-50%,1,"1,039","1,039","1,039",,,
48002,396200,3-BR,41%-50%,1,"1,039","1,039","1,039",,,
48002,303867,1-BR,41%-50%,1,748,748,748,,,
48002,303867,2-BR,41%-50%,5,907,907,907,,,
48002,340299,1-BR,41%-50%,2,748,748,748,,,
48002,340299,2-BR,41%-50%,1,907,907,907,,,
